"1005","1401","Telah mengabarkan kepada kami ['Amru bin 'Ali] dari ['Abdurrahman] dia berkata; telah menceritakan kepada kami [Sufyan] dari [Simak] dari [Jabir bin Samurah] dia berkata; ""Rasulullah shallallahu 'alaihi wasallam menyampaikan khutbah dalam keadaan berdiri, kemudian duduk, lalu berdiri dan membaca beberapa ayat serta berdzikir kepada Allah Azza wa Jalla. Khutbah beliau sederhana (tidak lama dan tidak sebentar) dan shalatnya juga sederhana (tidak lama dan tidak sebentar)."
"1006","1403","Telah mengabarkan kepada kami ['Ali bin Hujr] dia berkata; telah menceritakan kepada kami [Syarik] dari [Zubaid] dari ['Abdurrahman bin Abu Laila] dia berkata; ['Umar] berkata; ""Shalat Jum'at dua raka'at, shalat Idul Fitri dua raka'at, dan shalat Safar dua raka'at. Itu semua adalah sempurna, bukan qashar (diringkas) menurut lisan Rasulullah shallallahu 'alaihi wasallam."" Abu Abdurrahman berkata; Abdurrahman bin Abu Laila tidak mendengar dari Umar."
"1007","1404","Telah mengabarkan kepada kami [Muhammad bin 'Abdul A'la Ash-Shan'ani] dia berkata; telah menceritakan kepada kami [Khalid bin Al Harits] dia berkata; telah menceritakan kepada kami [Syu'bah] dia berkata; telah mengabarkan kepadaku [Makhawwal] dia berkata; Aku mendengar [Muslim Al Bathin] dari [Sa'id bin Jubair] dari [Ibnu 'Abbas] bahwa Rasulullah shallallahu 'alaihi wasallam pada hari Jum'at saat shalat Subuh membaca Alif Lam Mim Tanziil (surat As-Sajadah) dan Hal Ataa 'Alal Insaan (surah Al Insaan). Sedangkan pada shalat Jum'at beliau membaca surah Al Jumu'ah dan surah Al Munaafiquun."
"1008","1405","Telah mengabarkan kepada kami [Muhammad bin 'Abdul A'la] dia berkata; telah menceritakan kepada kami [Khalid] dari [Syu'bah] dia berkata; telah mengabarkan kepadaku [Ma'bad bin Khalid] dari [Zaid bin 'Uqbah] dari [Samurah] dia berkata; ""Rasulullah shallallahu 'alaihi wasallam membaca surah Al A'laa dan Al Ghaasyiyah dalam shalat Jum'at."""
"1009","1407","Telah mengabarkan kepada kami [Muhammad bin 'Abdul A'la] dia berkata; telah menceritakan kepada kami [Khalid] dari [Syu'bah] bahwasanya [Ibrahim bin Muhammad bin Al Muntasyir] mengabarkan kepadanya, dia berkata; Aku mendengar [bapakku] menceritakan dari [Habib bin Salim] dari [An Nu'man bin Basyir] dia berkata; Dalam shalat Jum'at, Rasulullah shallallahu 'alaihi wasallam membaca surah Al A'laa dan Al Ghasyiyah. Kadang hari raya bertepatan pada hari Jum'at, maka beliau membaca surah tersebut dalam kedua shalat tersebut."""
"1010","1408","Telah mengabarkan kepada kami [Qutaibah] dan [Muhammad bin Manshur] -dan lafadz ini miliknya- dari [Sufyan] dari [Az Zuhri] dari [Abu Salamah] dari [Abu Hurairah] dari Nabi shallallahu 'alaihi wasallam beliau bersabda: ""Barangsiapa yang mendapatkan satu raka'at shalat jum'at maka ia telah mendapatkan shalat jum'at tersebut."""
"1011","1410","Telah mengabarkan kepada kami [Qutaibah] dari [Malik] dari [Nafi'] dari [Ibnu 'Umar] Bahwa Rasulullah shallallahu 'alaihi wasallam tidak mengerjakan shalat setelah shalat jum'at hingga beliau pulang lalu shalat dua raka'at."
"1012","1411","Telah mengabarkan kepada kami [Ishaq bin Ibrahim] dia berkata; telah memberitakan kepada kami ['Abdurrazzaq] dia berkata; telah menceritakan kepada kami [Ma'mar] dari [Az Zuhri] dari [Salim] dari [bapaknya], dia berkata; ""Rasulullah shallallahu 'alaihi wasallam shalat dua raka'at di rumahnya setelah shalat Jum'at."""
"1013","1412","Telah mengabarkan kepada kami ['Abdah bin 'Abdullah] dari [Yazid bin Harun] dia berkata; telah memberitakan kepada kami [Syu'bah] dari [Ayyub] dari [Nafi'] dari [Ibnu 'Umar] bahwa dia shalat dua raka'at setelah shalat jum'at, dan dia memanjangkan shalatnya. Ibnu Umar berkata; Rasulullah shallallahu 'alaihi wasallam mengerjakan demikian."
"1014","1414","Telah mengabarkan kepadaku [Muhammad bin Yahya bin 'Abdullah] dia berkata; telah menceritakan kepada kami [Ahmad bin Hanbal] dia berkata; telah menceritakan kepada kami [Ibrahim bin Khalid] dari [Rabah] dari [Ma'mar] dari [Az Zuhri] dia berkata; telah menceritakan kepadaku [Sa'id] dari [Abu Hurairah] dari Rasulullah shallallahu 'alaihi wasallam beliau bersabda: ""Pada hari Jum'at ada suatu waktu yang bila seorang muslim meminta sesuatu kepada Allah bertepatan dengan waktu tersebut, Allah pasti memberinya."""
"1015","1415","Telah mengabarkan kepada kami ['Amru bin Zurarah] dia berkata; telah memberitakan kepada kami [Isma'il] dari [Ayyub] dari [Muhammad] dari [Abu Hurairah] dia berkata; bahwa Abu Al Qasim shallallahu 'alaihi wasallam bersabda: ""Pada hari Jum'at ada waktu yang bila ada seorang muslim shalat dan meminta sesuatu kepada Allah bertepatan dengan waktu itu, Allah Azza wa Jaalla pasti memberinya."" Abu Abdurrahman berkata; 'Kami tidak mengetahui seorangpun yang menceritakan Hadist ini selain Rabah dari Ma'mar dari Az Zuhri. Juga Ayyub bin Suwaid yang menceritakan hal ini dari Yunus dari Az Zuhri dari Sa? d dan Abu Salamah. Ayyub bin Suwaid orangnya matrukul Hadist."
"1016","1417","Telah mengabarkan kepada kami [Qutaibah] dia berkata; telah menceritakan kepada kami [Al Laits] dari [Ibnu Syihab] dari ['Abdullah bin Abu Bakr bin 'Abdurrahman] dari ['Umayyah bin 'Abdullah bin Khalid] bahwasanya ia pernah berkata kepada ['Abdullah bin 'Umar]; ""Kami telah mendapati shalat saat mukim dan shalat saat takut (perang) di dalam Al Qur'an, tetapi kami tidak mendapati di dalamnya tentang shalat dalam perjalanan (safar)?"" Ibnu Umar lalu berkata kepadanya; ""Wahai saudaraku, Allah Azza wa Jalla telah mengutus Muhammad shallallahu 'alaihi wasallam dalam keadaan kita tidak mengetahui apa-apa, dan kita tidak melakukan apa-apa selain apa yang dilakukan oleh Muhammad shallallahu 'alaihi wasallam."""
"1017","1418","Telah mengabarkan kepada kami [Qutaibah] dia berkata; telah menceritakan kepada kami [Husyaim] dari [Manshur bin Zadzan] dari [Ibnu Sirin] dari [Ibnu 'Abbas] bahwa Rasulullah shallallahu 'alaihi wasallam keluar dari Makkah menuju Madinah tanpa takut kecuali kepada Tuhan semesta alam, dan beliau mengerjakan shalat dua raka'at."
"1018","1419","Telah mengabarkan kepada kami [Muhammad bin 'Abdul A'la] dia berkata; telah menceritakan kepada kami [Khalid] dia berkata; telah menceritakan kepada kami [Ibnu 'Aun] dari [Muhammad] dari [Ibnu 'Abbas] dia berkata; ""Kami pernah bepergian bersama Rasulullah shallallahu 'alaihi wasallam di antara Makkah dan Madinah tanpa takut kecuali kepada Allah Azza wa Jalla, lalu kami shalat dua raka'at."
"1019","1421","Telah mengabarkan kepada kami [Qutaibah] dia berkata; telah menceritakan kepada kami [Abu 'Awanah] dari [Yahya bin Abu Ishaq] dari [Anas] dia berkata; ""Aku pernah berangkat bersama Rasulullah shallallahu 'alaihi wasallam dari Madinah menuju Makkah, dan beliau senantiasa mengqashar/meringkas shalat hingga beliau kembali. Kemudian beliau menetap di Makkah selama sepuluh hari."""
"1020","1422","Telah mengabarkan kepada kami [Muhammad bin 'Ali bin Al Hasan bin Syaqiq]; berkata [bapakku]; telah memberitakan kepada kami [Abu Hamzah As Sukkari] dari [Manshur] dari [Ibrahim] dari ['Alqamah] dari ['Abdullah] dia berkata; ""Aku pernah shalat dua raka'at bersama Rasulullah shallallahu 'alaihi wasallam dalam suatu perjalanan. Aku juga shalat dua raka'at ketika bersama Abu Bakar Radliallahu? nhu dan juga ketika bersama Umar Radliallahu? nhuma."
"1021","1424","Telah mengabarkan kepadaku [Muhammad bin Wahb] dia berkata; telah menceritakan kepada kami [Muhammad bin Salamah] dia berkata; telah menceritakan kepadaku [Abu 'Abdurrahim] dia berkata; telah menceritakan kepadaku [Zaid] dari [Ayyub bin 'Aidz] dari [Bukair bin Al Akhnas] dari [Mujahid Abul Hajjaj] dari [Ibnu 'Abbas] dia berkata; ""Shalat empat raka'at diwajibkan bagi yang bermukim, melalui lisan Nabi shallallahu 'alaihi wasallam. Adapun shalat safar adalah dua raka'at dan shalat Khauf dilaksanakan satu raka'at."""
"1022","1425","Telah mengabarkan kepada kami [Ya'qub bin Mahan] dia berkata; telah menceritakan kepada kami [Al Qasim bin Malik] dari [Ayyub bin 'Aidz] dari [Bukair bin Al Akhnas] dari [Mujahid] dari [Ibnu 'Abbas] dia berkata; ""Allah Azza wa Jalla mewajibkan shalat empat raka'at melalui lisan Nabi shallallahu 'alaihi wasallam saat mukim. Ketika dalam perjalanan dua raka'at dan ketika dalam keadaan khauf (takut) satu raka'at."""
"1023","1426","Telah mengabarkan kepada kami [Muhammad bin 'Abdul A'la] dalam haditsnya dari [Khalid bin Al Harits] dia berkata; telah menceritakan kepada kami [Syu'bah] dari [Qatadah] dia berkata; Aku mendengar [Musa bin Salamah] berkata; ""Aku berkata kepada [Ibnu Abbas], 'Bagaimana cara kami shalat di Makkah bila aku tidak shalat berjama'ah? ' Ia menjawab, ""Dua raka'at. Itulah sunnah Abu Al Qasim shallallahu 'alaihi wasallam'."""
"1024","1428","Telah mengabarkan kepada kami [Qutaibah] dia berkata; telah menceritakan kepada kami [Abul Ahwash] dari [Abu Ishaq] dari [Haritsah bin Wahb Al Khuza'i] dia berkata; ""Aku pernah shalat dua raka'at bersama Rasulullah shallallahu 'alaihi wasallam di Mina -saat itu kondisi manusia sangat aman dan banyak-."""
"1025","1429","Telah mengabarkan kepada kami ['Amru bin 'Ali] dia berkata; telah menceritakan kepada kami [Yahya bin Sa'id] dia berkata; telah menceritakan kepada kami [Syu'bah] dia berkata; telah menceritakan kepada kami [Abu Ishaq]. Dan diriwayatkan pula dari jalur lain, telah memberitakan kepada kami ['Amru bin 'Ali] dia berkata; telah menceritakan kepada kami [Yahya bin Sa'id] dia berkata; telah menceritakan kepada kami [Sufyan] dia berkata; telah mengabarkan kepadaku [Abu Ishaq] dari [Haritsah bin Wahb] dia berkata; Rasulullah shallallahu 'alaihi wasallam pernah shalat dua raka'at bersama kami di Mina, saat itu kondisi manusia sangat banyak dan aman."""
"1026","1431","Telah mengabarkan kepada kami [Qutaibah] dia berkata; telah menceritakan kepada kami ['Abdul Wahid] dari [Al A'masy] dia berkata; telah menceritakan kepada kami [Ibrahim] dia berkata; aku mendengar ['Abdurrahman bin Yazid] dan diriwayatkan pula dari jalur lain, telah memberitakan kepada kami [Mahmud bin Ghailan] dia berkata; telah menceritakan kepada kami [Yahya bin Adam] dia berkata; telah menceritakan kepada kami [Sufyan] dari [Al A'masy] dari [Ibrahim] dari ['Abdurrahman bin Yazid] dari ['Abdullah radliallahu 'anhu] dia berkata; ""Aku pernah shalat dua raka'at bersama Rasulullah shallallahu 'alaihi wasallam di Mina."""
"1027","1432","Telah mengabarkan kepada kami ['Ali bin Khusyram] dia berkata; telah menceritakan kepada kami ['Isa] dari [Al A'masy] dari [Ibrahim] dari ['Abdurrahman bin Yazid] dia berkata; ""Aku pernah shalat empat raka'at bersama Utsman di Mina. Hal tersebut sampai kepada [Abdullah], maka ia berkata; 'Aku pernah shalat dua raka'at bersama Rasulullah shallallahu 'alaihi wasallam'."""
"1028","1433","Telah mengabarkan kepada kami ['Ubaidullah bin Sa'id] dia berkata; telah memberitakan kepada kami [Yahya] dari ['Ubaidullah] dari [Nafi'] dari [Ibnu 'Umar] dia berkata; ""Aku pernah shalat dua raka'at bersama Rasulullah shallallahu 'alaihi wasallam di Mina. Aku juga shalat dua raka'at bersama Abu Bakar Radliallahu? nhu dan Umar Radliallahu? nhu."""
"1029","1435","Telah mengabarkan kepada kami [Humaid bin Mas'adah] dia berkata; telah menceritakan kepada kami [Yazid] dia berkata; telah memberitakan kepada kami [Yahya bin Abu Ishaq] dari [Anas bin Malik] dia berkata; ""Kami pernah berangkat bersama Rasulullah shallallahu 'alaihi wasallam dari Madinah ke Makkah, dan beliau mengerjakan shalat dua raka'at hingga kami pulang."" Saya bertanya, ""Apakah beliau bermukim di Makkah?"" Anas menjawab; ""Ya, kami menetap di Makkah selama sepuluh hari."
"1030","1436","Telah mengabarkan kepada kami ['Abdurrahman bin Al Aswad Al Bashri] dia berkata; telah menceritakan kepada kami [Muhammad bin Rabi'ah] dari ['Abdul Humaid bin Ja'far] dari [Yazid bin Abu Habib] dari ['Irak bin Malik] dari ['Ubaidullah bin 'Abdullah] dari [Ibnu 'Abbas] Rasulullah shallallahu 'alaihi wasallam pernah menetap di Makkah selama lima belas hari (hari) dan beliau mengerjakan shalat dua raka'at, dua raka'at."
"1031","1438","Telah mengabarkan kepada kami Abu 'Abdurrahman, berkata [Al Harits bin Miskin]; secara baca dan aku mendengar Hadistnya dari [Sufyan] dari ['Abdurrahman bin Humaid] dari [As Saib bin Yazid] dari [Al 'Ala bin Al Hadhrami] dia berkata; bahwa Rasulullah shallallahu 'alaihi wasallam bersabda: ""Orang yang hijrah menetap di Makkah selama tiga hari setelah melaksanakan ibadah haji."""
"1032","1439","Telah mengabarkan kepadaku [Ahmad bin Yahya Ash Shufi] dia berkata; telah menceritakan kepada kami [Abu Nu'aim] dia berkata; telah menceritakan kepada kami [Al 'Alaa bin Zuhair Al Azdi] dia berkata; telah menceritakan kepada kami ['Abdurrahman bin Al Aswad] dari ['Aisyah] bahwasanya ia melaksanakan umrah bersama Rasulullah Shalallahu 'Alaihi Wa Sallam dari Madinah ke Makkah. Tatkala sampai di Makkah Aisyah berkata; Wahai Rasulullah, demi Bapak dan Ibuku, bagaimana engkau mengqashar shalat padahal aku menyempurnakan shalatku, dan engkau berbuka sedangkan aku berpuasa? Rasulullah Shalallahu 'Alaihi Wa sallam menjawab: Engkau telah berbuat baik wahai ' Aisyah, namun aku pun tidak tercela."
"1033","1440","Telah mengabarkan kepadaku [Ahmad bin Yahya] dia berkata; telah menceritakan kepada kami [Abu Nu'aim] dia berkata; telah menceritakan kepada kami [Al 'Ala bin Zuhair] dia berkata; telah menceritakan kepada kami [Wabarah bin 'Abdurrahman] dia berkata; ""Shalat Ibnu Umar dalam Safar (perjalanan) tidak pernah melebihi dua raka'at, dan dia tidak mengerjakan shalat sunnah sesudah maupun sebelumnya. Lalu [Ibnu Umar] ditanya, ""Apa ini? ' Ia menjawab; 'Begitulah, aku melihat Rasulullah shallallahu 'alaihi wasallam melakukannya'."""
"1034","1573","Telah mengabarkan kepada kami ['Amr bin 'Ali] dia berkata; telah menceritakan kepada kami ['Abdurrahman bin Mahdi] dia berkata; telah menceritakan kepada kami [Israil] dari ['Utsman bin Al Mughirah] dari [Iyas bin Abu Ramlah] dia berkata; aku mendengar Mu'awiyah bertanya kepada [Zaid bin Arqam], 'Apakah engkau pernah mengerjakan shalat dua hari raya bersama Rasulullah shallallahu 'alaihi wasallam? ' la menjawab, `Ya, beliau shallallahu 'alaihi wasallam mengerjakan shalat hari raya pada permulaan slang (pagi hari), lalu beliau memberi rukhsah kewajiban jumat (boleh melakukannya, boleh juga tidak) '."" "
"1035","1574","Telah mengabarkan kepada kami [Muhammad bin Basysyar] dia berkata; telah menceritakan kepada kami [Yahya] dia berkata; telah menceritakan kepada kami ['Abdul Hamid bin Ja'far] dia berkata; telah menceritakan kepadaku [Wahb bin Kaisan] dia berkata; ""Pada masa Ibnu Zubair, pernah terjadi dua hari raya (hari raya & Jum'at) dalam satu hari. Ibnu Zubair mengakhirkan keluar untuk shalat 'Id agak siang, lalu ia keluar dan menyampaikan khutbah dengan khutbah yang lama. Kemudian ia turun dan mengerjakan shalat. Pada hari itu ia tidak mengerjakan shalat Jum'at bersama manusia. Hal tersebut diceritakan kepada [Ibnu Abbas], dan dia mengatakan bahwa Ibnu Zubair sudah melakukan sesuai dengan Sunnah."""
"1036","1576","Telah mengabarkan kepada kami [Muhammad bin Adam] dari ['Abdah] dari [Hisyam] dari [bapaknya] dari ['Aisyah] dia berkata; ""Beberapa orang hitam datang lalu bermain di depan Rasulullah Shalallahu 'Alaihi Wa Sallam pada hari raya. Beliau lalu memanggilku, dan saat itu aku melihat dari atas pundak beliau. Aku terus melihat mereka sampai akhirnya aku pergi meninggalkan mereka."
"1037","1577","Telah mengabarkan kepada kami ['Ali bin Khasyram] dia berkata; telah menceritakan kepada kami [Al Walid] dia berkata; telah menceritakan kepada kami [Al Auza'i] dari [Az Zuhri] dari ['Urwah] dari ['Aisyah] dia berkata; ""Aku pernah melihat Rasulullah Shalallahu 'Alaihi Wa Sallam menutupiku dengan serbannya, dan aku melihat orang-orang Habasyah bermain di masjid, hingga aku merasa bosan. Maka, lihatlah dan jagalah dua anak perempuan kecil yang senang bermain."""
"1038","1578","Telah mengabarkan kepada kami [Ishaq bin Musa] dia berkata; telah menceritakan kepada kami [Al Walid bin Muslim] dia berkata; telah menceritakan kepada kami [Al Auza'i] dia berkata; telah menceritakan kepadaku [Az Zuhri] dari [Sa'id bin Al Musayyab] dari [Abu Hurairah] dia berkata; ""Umar masuk dan orang-orang Habasyah sedang bermain-main di masjid, maka Umar Radliallahu? nhum menghardiknya. Rasulullah Shalallahu 'Alaihi Wa Sallam kemudian bersabda: 'Biarkanlah mereka wahai Umar! Mereka hanyalah Bani Arfidah'."""
"1039","1580","Telah mengabarkan kepada kami [Al 'Abbas bin 'Abdul 'Azhim] dia berkata; telah menceritakan kepada kami ['Abdullah bin Muhammad bin Asma'] dia berkata; telah menceritakan kepada kami [Juwairiyah bin Asma'] dari [Al Walid bin Abu Hisyam] dari [Nafi'] bahwasanya ['Abdullah bin 'Umar] berkata; ""Rasulullah Shalallahu 'Alaihi Wa Sallam bersabda: `Shalatlah kalian (shalat sunah) di rumah-rumah kalian dan janganlah kalian menjadikan rumah-rumah kalian seperti kuburan'."""
"1040","1581","Telah mengabarkan kepada kami [Ahmad bin Sulaiman] dia berkata; telah menceritakan kepada kami ['Affan bin Muslim] dia berkata; telah menceritakan kepada kami [Wuhaib] dia berkata; Aku mendengar [Musa bin 'Uqbah] berkata; aku mendengar [Abu An Nadhr] menceritakan dari [Busr bin Sa'id] dari [Zaid bin Tsabit] bahwa Nabi Shalallahu 'Alaihi Wa Sallam membuat ruangan khusus dari tikar di dalam masjid. Beliau shalat malam di dalamnya hingga orang-orang berkumpul kepadanya, kemudian suaranya tak terdengar selama semalam, maka orang-orang pun mengira bahwa beliau tertidur, maka sebagian mereka berdehem-dehem supaya beliau keluar. Kemudian Rasulullah Shalallahu 'Alaihi Wa Sallam bersabda: ""Aku senantiasa melihat perbuatan kalian hingga aku khawatir hal itu akan diwajibkan kepada kalian. Kalau sampai diwajibkan kepada kalian, maka kalian tidak mampu melakukannya. Wahai manusia, shalatlah di rumah-rumah kalian. Sesungguhnva shalat seseorang yang paling utama adalah di rumahnya, kecuali shalat wajib."""
"1041","1583","Telah mengabarkan kepada kami [Muhammad bin Basysyar] dia berkata; telah menceritakan kepada kami [Yahya bin Sa'id] dari [Sa'id] dari [Qatadah] dari [Zurarah] dari [Sa'ad bin Hisyam] bahwa dia pernah berjumpa dengan lbnu Abbas, dia bertanya kepadanya tentang shalat witir. Lalu ia menjawab; ""Maukah kamu aku beri tahu penghuni bumi yang paling mengetahui tentang shalat witir Rasulullah Shalallahu 'Alaihi Wa Sallam?"" Dia menjawab; ""Ya, mau."" lbnu Abbas berkata; ""Dia adalah [Aisyah]. Datangi dan tanyakanlah hal itu kepadanya, dan kembalilah kepadaku untuk memberitahukan jawabannya kepadaku."" Kemudian dia (Hisyam) datang kepada Hakim bin Aflah untuk meminta menemaninya datang kepada Aisyah. Lalu ia menjawab, 'Aku bukan tak mau mendekatinya. Aku pernah melarangnya untuk berbicara sesuatu tentang dua kelompok yang bertengkar, namun ia menolaknya, ia terus saja melakukan!"" Lalu ia (Hisyam) bersumpah kepadanya, dan akhirnya dia mau datang kepada Aisyah bersamanya. Lalu ia masuk ke tempat Aisyah. Kemudian Aisyah bertanya kepada Hakim, ""Siapa yang bersamamu?"" la menjawab; ""Sa'ad bin Hisyam."" la bertanya lagi, "" Hisyam yang mana?"" la menjawab; ""Anaknya Amir."" Lalu ia mendoakan baginya dan berkata, ""Sebaik-baik lelaki adalah`Amir!"" Hakim bertanya, ""Wahai Ummul Mukminin, kabarkanlah kepadaku tentang akhlak Rasulullah Shalallahu 'Alaihi Wa Sallam?"" Aisyah menjawab, ""Bukankah kamu membaca Al Qur'an?"" Hakim menjawab, ""Ya."" Aisyah lalu berkata, ""Akhlak Nabi Allah Shalallahu 'Alaihi Wa Sallam adalah Al Qur'an."" Aku ingin berdiri (pamit pulang), namun timbul keinginan untuk mengetahui cara Rasulullah Shalallahu 'Alaihi Wa Sallam melakukan shalat malam, maka ia bertanya lagi, ""Wahai Ummul Mukminin! Kabarkanlah kepadaku tentang shalat malam Rasulullah Shalallahu 'Alaihi Wa Sallam?"" Aisyah menjawab; ""Bukankah kamu membaca surah Al Muzammil?"" Hakim menjawab, ""Ya."" Aisyah berkata; ""Allah Azza wa Jalla mewajibkan shalat malam pada permulaan surah ini, lalu Rasulullah bersama para sahabatnya menegakkan shalat malam dengan sekuat tenaga sampai telapak kaki mereka membengkak. Kemudian Allah Azza wa Jalla menahannya -yang ujungnya dua belas bulan- lalu menurunkan keringanannya pada akhir surah ini (Al Muzammil), sehingga shalat malam yang semula hukumnya wajib menjadi sunnah."" Aku ingin berdiri, namun aku juga ingin mengetahui shalat witir Rasulullah Shalallahu 'Alaihi Wa Sallam, maka aku bertanya; ""Wahai Ummul Mukminin! Kabarkanlah kepadaku tentang shalat witir Rasulullah Shalallahu 'Alaihi Wa Sallam?"" Aisyah menerangkan, ""Kami mempersiapkan siwak dan air wudlunya, lalu Allah Azza wa Jalla membangunkannya sekehendakNya pada malam hari, kemudian beliau bersiwak dan berwudlu lalu mengerjakan shalat delapan rakaat tanpa ada duduk, kecuali pada rakaat kedelapan. Beliau berdzikir kepada Allah Azza wa Jalla dan berdoa kepada-Nya, lalu mengucapkan salam dengan salam yang terdengar oleh kami. Kemudian beliau shalat dua rakaat sambil duduk- setelah salam, dan shalat lagi satu rakaat, sehingga berjumlah sebelas rakaat. Wahai anakku, setelah Rasulullah Shalallahu 'Alaihi Wa Sallam mencapai umur senja dan mulai gemuk, beliau mengerjakan witir tujuh rakaat, lalu shalat dua rakaat sambil duduk setelah salam, sehingga semuanya menjadi sembilan rakaat. Wahai anakku, bila Rasulullah Shalallahu 'Alaihi Wa Sallam mengerjakan suatu shalat, maka beliau senang untuk melakukannya secara terus-menerus. Bila beliau berhalangan untuk shalat malam karena ketiduran atau sakit, maka beliau mengerjakan shalat dua belas rakaat pada siang harinya. Aku tidak mengetahui bahwa Nabi Allah pernah membaca Al Qur'an seluruhnya dalam satu malam. Aku juga tidak mengetahui bahwa beliau shalat malam secara sempurna hingga pagi, dan aku pun tidak mengetahui bahwa beliau berpuasa satu bulan penuh selain pada bulan Ramadlan."" Lalu ia (Hisyam) datang kepada Ibnu Abbas dan menceritakan hal tersebut kepadanya. Dia mengomentarinya dengan berkata; ""Beliau (Aisyah) benar. Seandainya aku yang masuk (datang) kepadanya pasti aku akan menemuinya sehingga dia (Aisyah) berbicara langsung kepadaku."" Abu Abdurrahman berkata, ""Begitulah yang tertera dalam kitabku! Aku tidak mengetahui ini kesalahan siapa, dalam posisi witir beliau shallallahu 'alaihi wasallam."""
"1042","1584","Telah mengabarkan kepada kami [Qutaibah] dari [Malik] dari [Ibnu Syihab] dari [Humaid bin 'Abdurrahman] dari [Abu Hurairah], bahwa Rasulullah Shalallahu 'Alaihi Wa Sallam bersabda: ""Barangsiapa shalat (malam) pada bulan Ramadhan karena iman dan mengharap pahala, maka dosa-dosanya yang telah lalu akan diampuni."""
"1043","1585","Telah mengabarkan kepada kami [Muhammad bin Isma'il Abu Bakr] dia berkata; telah menceritakan kepada kami ['Abdullah bin Muhammad bin Asma'] dia berkata; telah menceritakan kepada kami [Juwairiyah] dari [Malik] dia berkata; berkata [Az Zuhri]; telah mengabarkan kepadaku [Abu Salamah bin 'Abdurrahman] dan [Humaid bin 'Abdurrahman] dari [Abu Hurairah], bahwa Rasulullah shallallahu 'alaihi wasallam bersabda: ""Barangsiapa shalat (malam) pada bulan Ramadhan karena iman dan mengharap pahala, maka dosa-dosanya yang telah lalu akan diampuni."""
"1044","1587","Telah mengabarkan kepada kami ['Ubaidullah bin Sa'id] dia berkata; telah menceritakan kepada kami [Muhammad bin Al Fudhail] dari [Dawud bin Abu Hind] dari [Al Walid bin 'Abdurrahman] dari [Jubair bin Nufair] dari [Abu Dzarr] dia berkata; ""Kami puasa Ramadlan bersama Rasulullah Shalallahu 'Alaihi Wa Sallam, dan beliau tidak bangun (shalat malam) bersama kami hingga tinggal tujuh hari dari bulan Ramadlan. Lalu beliau bangun bersama kami hingga lewat sepertiga malam, kemudian pada malam keenam menjelang akhir Ramadhan beliau tidak bangun (malam)! Maka setelah malam kelima, beliau bangun bersama kami hingga hampir lewat separuh malam. Kami berkata kepada beliau, 'Wahai Rasulullah, bagaimana jika engkau shalat sunnah bersama kami malam ini? ' Beliau menjawab: 'Jika seseorang shalat bersama imam hingga usai, maka Allah menuliskan baginya pahala menegakkan shalat malam'. Kemudian beliau tidak bangun (guna shalat malam) bersama kami. Ketika bulan (Ramadhan) tinggal tiga hari lagi, beliau bangun untuk shalat malam bersama kami, lalu mengumpulkan keluarga dan para istrinya hingga kami khawatir kehilangan Al Falah ini."" Aku lalu bertanya; ""Apakah (Al Falah) itu?"" Ia menjawab; ""Waktu sahur""."
"1045","1588","Telah mengabarkan kepada kami [Ahmad bin Sulaiman] dia berkata; telah menceritakan kepada kami [Zaid bin Al Hubab] dia berkata; telah mengabarkan kepadaku [Mu'awiyah bin Shalih] dia berkata; telah menceritakan kepadaku [Nu'aim bin Ziyad Abu Thalhah] dia berkata; ""Aku mendengar [Nu'man bin Basyir] berkata di atas mimbar di daerah Himsh, 'Kami bangun untuk shalat malam bersama Rasulullah Shalallahu 'Alaihi Wa Sallam di bulan Ramadlan pada malam dua puluh tiga sampai sepertiga malam pertama. Kemudian kami bangun (shalat malam) lagi bersama beliau pada malam kedua puluh lima sampai pertengahan malam. Kemudian kami bangun (shalat malam) lagi bersama beliau pada malam kedua puluh tujuh hingga kami mengira bahwa kami tidak mendapatkan kemenangan itu'. Mereka menamakan kemenangan (Al Falah) itu dengan sahur."""
"1046","1590","Telah mengabarkan kepada kami [Ishaq bin Ibrahim] dia berkata; telah memberitakan kepada kami [Jarir] dari [Manshur] dari [Abu Wa'il] dari ['Abdullah] dia berkata; Diceritakan kepada Rasulullah Shalallahu 'Alaihi Wa Sallam bahwa ada seorang lelaki yang tidur semalaman hingga pagi, maka beliau bersabda: ""Syaithan telah mengencingi kedua telinga laki-laki itu."""
"1047","1591","Telah mengabarkan kepada kami ['Amr bin 'Ali] dia berkata; telah menceritakan kepada kami ['Abdul 'Aziz bin 'Abdush Shamad] dia berkata; telah menceritakan kepada kami [Manshur] dari [Abu Wa'il] dari ['Abdullah] Bahwa seorang laki-laki berkata; ""Wahai Rasulullah, tadi malam si Fulan tidur hingga pagi dan meninggalkan shalat. Beliau Shalallahu 'Alaihi Wa Sallam bersabda: Syaithan telah mengencingi kedua telinga orang itu."
